Rep,Block1,1st_pair,2nd_pair,Env,Box,SRTu,SRTe,Leaflet,Leaf_2_Up_Tu,Leaf_2_Up_Te,Leaf_2_Down_Tu,Leaf_2_Down_Te,Leaf_3_Up_Tu,Leaf_3_Up_Te,Leaf_3_Down_Tu,Leaf_3_Down_Te,Leaf_4_Up_Tu,Leaf_4_Up_Te,Leaf_4_Down_Tu,Leaf_4_Down_Te,Leaf_5_Up_Tu,Leaf_5_Up_Te,Leaf_5_Down_Tu,Leaf_5_Down_Te,Observations
3,6,3.5,2.4,Cd,6,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,3,0,"Lid: zero indiv. L3 wiltered when adding 2nd pair. L4 wiltered, completely rotten"
3,6,3.5,2.4,Cd,6,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,10,6,8,"Lid: zero indiv. L3 wiltered when adding 2nd pair. L4 wiltered, completely rotten"
3,6,3.5,2.4,Cd,7,Tu2,Te4,1,3,0,0,0,0,4,0,1,7,4,3,4,8,19,0,5,Lid: 1 Tu female
3,6,3.5,2.4,Cd,7,Tu2,Te4,2,3,2,1,8,1,7,0,4,16,6,3,17,3,13,0,8,Lid: 1 Tu female
3,6,3.5,2.4,Cd,7,Tu2,Te4,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,5,1,13,Lid: 1 Tu female
3,6,3.5,2.4,Cd,7,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,4,26,Lid: 1 Tu female
3,6,3.5,2.4,Cd,7,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,21,1,17,Lid: 1 Tu female
3,6,3.5,2.4,Cd,8,Tu2,Te4,1,1,1,0,1,0,3,0,2,0,10,2,5,2,52,0,29,"Lid: 39 Te females, 57 Tu females"
3,6,3.5,2.4,Cd,8,Tu2,Te4,2,0,11,0,8,0,14,0,12,2,21,0,6,0,20,0,26,"Lid: 39 Te females, 57 Tu females"
3,6,3.5,2.4,Cd,8,Tu2,Te4,3,0,7,0,4,NA,NA,NA,NA,NA,NA,NA,NA,1,26,0,5,"Lid: 39 Te females, 57 Tu females"
3,6,3.5,2.4,Cd,8,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,4,7,"Lid: 39 Te females, 57 Tu females"
3,6,3.5,2.4,Cd,8,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,0,23,"Lid: 39 Te females, 57 Tu females"
3,6,3.5,2.4,Cd,9,Tu2,Te4,1,1,3,0,1,0,0,0,0,2,3,0,1,2,37,1,36,"Lid: zero indiv. L3, L4 wilted"
3,6,3.5,2.4,Cd,9,Tu2,Te4,2,0,1,1,1,0,0,0,0,0,3,1,2,0,13,0,9,"Lid: zero indiv. L3, L4 wilted"
3,6,3.5,2.4,Cd,9,Tu2,Te4,3,1,0,1,2,NA,NA,NA,NA,0,0,0,0,0,8,0,9,"Lid: zero indiv. L3, L4 wilted"
3,6,3.5,2.4,Cd,9,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,0,14,"Lid: zero indiv. L3, L4 wilted"
3,6,3.5,2.4,Cd,9,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,0,14,"Lid: zero indiv. L3, L4 wilted"
3,6,3.5,2.4,Cd,10,Tu2,Te4,1,3,8,0,6,0,1,0,4,0,0,0,0,2,13,2,13,Lid: 19 Te females. L3 and L4 wilted
3,6,3.5,2.4,Cd,10,Tu2,Te4,2,2,7,0,11,0,3,0,9,0,0,0,0,0,0,0,0,Lid: 19 Te females. L3 and L4 wilted
3,6,3.5,2.4,Cd,10,Tu2,Te4,3,2,15,2,13,1,34,0,10,NA,NA,NA,NA,0,18,0,3,Lid: 19 Te females. L3 and L4 wilted
3,6,3.5,2.4,Cd,10,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16,1,4,Lid: 19 Te females. L3 and L4 wilted
3,6,3.5,2.4,Cd,10,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,73,3,30,Lid: 19 Te females. L3 and L4 wilted
3,6,3.5,2.4,Cd,6,Tu1,Te5,1,0,9,3,13,0,0,0,0,0,3,0,0,1,3,0,0,5 Te on the lid. L3 wilted after 1 gen. L4 and L5 wiltered and dry
3,6,3.5,2.4,Cd,6,Tu1,Te5,2,0,4,2,3,0,0,0,0,0,0,0,0,0,4,0,2,5 Te on the lid. L3 wilted after 1 gen. L4 and L5 wiltered and dry
3,6,3.5,2.4,Cd,6,Tu1,Te5,3,0,11,1,5,0,0,0,0,NA,NA,NA,NA,0,0,0,0,5 Te on the lid. L3 wilted after 1 gen. L4 and L5 wiltered and dry
3,6,3.5,2.4,Cd,6,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,5 Te on the lid. L3 wilted after 1 gen. L4 and L5 wiltered and dry
3,6,3.5,2.4,Cd,6,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,0,0,5 Te on the lid. L3 wilted after 1 gen. L4 and L5 wiltered and dry
3,6,3.5,2.4,Cd,7,Tu1,Te5,1,0,31,0,15,0,0,0,0,0,1,0,16,2,31,0,27,27 Te on the lid. L3 wiltered afer 1 gen
3,6,3.5,2.4,Cd,7,Tu1,Te5,2,0,12,0,29,0,0,0,0,0,7,0,14,1,41,0,16,27 Te on the lid. L3 wiltered afer 1 gen
3,6,3.5,2.4,Cd,7,Tu1,Te5,3,0,16,0,13,0,0,0,0,0,4,0,4,0,33,0,13,27 Te on the lid. L3 wiltered afer 1 gen
3,6,3.5,2.4,Cd,7,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,0,26,27 Te on the lid. L3 wiltered afer 1 gen
3,6,3.5,2.4,Cd,7,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66,0,23,27 Te on the lid. L3 wiltered afer 1 gen
3,6,3.5,2.4,Cd,8,Tu1,Te5,1,0,7,0,4,0,0,0,0,0,11,0,18,0,29,0,25,Zero mites on the lid. L3 wiltered after 1 gen
3,6,3.5,2.4,Cd,8,Tu1,Te5,2,0,13,0,16,0,0,0,0,0,27,0,44,0,26,0,8,Zero mites on the lid. L3 wiltered after 1 gen
3,6,3.5,2.4,Cd,8,Tu1,Te5,3,0,8,0,12,0,0,0,0,0,25,0,27,0,28,0,10,Zero mites on the lid. L3 wiltered after 1 gen
3,6,3.5,2.4,Cd,8,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,0,13,Zero mites on the lid. L3 wiltered after 1 gen
3,6,3.5,2.4,Cd,8,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36,0,7,Zero mites on the lid. L3 wiltered after 1 gen
3,6,3.5,2.4,Cd,9,Tu1,Te5,1,0,6,1,8,2,30,0,7,1,38,0,47,0,23,1,3,89 Te on the lid
3,6,3.5,2.4,Cd,9,Tu1,Te5,2,0,4,0,3,0,0,0,0,0,22,1,17,3,29,1,19,89 Te on the lid
3,6,3.5,2.4,Cd,9,Tu1,Te5,3,2,25,0,19,NA,NA,NA,NA,NA,NA,NA,NA,0,14,0,20,89 Te on the lid
3,6,3.5,2.4,Cd,9,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,36,0,22,89 Te on the lid
3,6,3.5,2.4,Cd,9,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,0,18,89 Te on the lid
3,6,3.5,2.4,Cd,10,Tu1,Te5,1,1,19,3,20,0,0,0,0,0,0,0,0,1,43,1,34,"22 Te on the lid. L3 wiltered after 1 gen, dry, wiltered and with fungae. L4 dry, wiltered and with fungae"
3,6,3.5,2.4,Cd,10,Tu1,Te5,2,11,5,2,15,0,0,0,0,0,0,0,0,0,36,0,27,"22 Te on the lid. L3 wiltered after 1 gen, dry, wiltered and with fungae. L4 dry, wiltered and with fungae"
3,6,3.5,2.4,Cd,10,Tu1,Te5,3,2,18,3,29,0,0,0,0,0,0,0,0,3,33,0,23,"22 Te on the lid. L3 wiltered after 1 gen, dry, wiltered and with fungae. L4 dry, wiltered and with fungae"
3,6,3.5,2.4,Cd,10,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29,1,28,"22 Te on the lid. L3 wiltered after 1 gen, dry, wiltered and with fungae. L4 dry, wiltered and with fungae"
3,6,3.5,2.4,Cd,10,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,0,29,"22 Te on the lid. L3 wiltered after 1 gen, dry, wiltered and with fungae. L4 dry, wiltered and with fungae"
3,6,3.5,2.4,water,6,Tu1,Te5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,6,Tu1,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,6,Tu1,Te5,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,6,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,6,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,7,Tu1,Te5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,7,Tu1,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,7,Tu1,Te5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,7,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,7,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,8,Tu1,Te5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te 63, Tu 29. All leaves dry and overexp"
3,6,3.5,2.4,water,8,Tu1,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,"Cap Te 63, Tu 29. All leaves dry and overexp"
3,6,3.5,2.4,water,8,Tu1,Te5,3,0,34,0,12,0,0,0,0,0,0,0,6,0,6,0,3,"Cap Te 63, Tu 29. All leaves dry and overexp"
3,6,3.5,2.4,water,8,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te 63, Tu 29. All leaves dry and overexp"
3,6,3.5,2.4,water,8,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,"Cap Te 63, Tu 29. All leaves dry and overexp"
3,6,3.5,2.4,water,9,Tu1,Te5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,9,Tu1,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,9,Tu1,Te5,3,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,9,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,9,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,10,Tu1,Te5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,10,Tu1,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,10,Tu1,Te5,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,10,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,3.5,2.4,water,10,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te zero, Tu zero. All leaves dry and overexp"
3,6,2.4,3.5,water,6,Tu2,Te5,1,0,0,0,0,0,0,0,0,14,17,9,8,16,6,1,1,"Cap 5 Te, 2 Tu. Leaf 3 with funghi"
3,6,2.4,3.5,water,6,Tu2,Te5,2,5,20,4,20,0,0,0,0,2,6,6,5,9,14,5,2,"Cap 5 Te, 2 Tu. Leaf 3 with funghi"
3,6,2.4,3.5,water,6,Tu2,Te5,3,1,1,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,7,"Cap 5 Te, 2 Tu. Leaf 3 with funghi"
3,6,2.4,3.5,water,6,Tu2,Te5,4,6,13,1,4,NA,NA,NA,NA,NA,NA,NA,NA,24,19,11,22,"Cap 5 Te, 2 Tu. Leaf 3 with funghi"
3,6,2.4,3.5,water,6,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10,8,6,"Cap 5 Te, 2 Tu. Leaf 3 with funghi"
3,6,2.4,3.5,water,7,Tu2,Te5,1,1,29,0,36,0,0,0,0,0,0,0,0,3,25,1,7,"Cap Te 1, Tu 1. Leaf 3 with funghi. Leaf 4 dry in the middle and with funghi"
3,6,2.4,3.5,water,7,Tu2,Te5,2,1,47,6,70,0,0,0,0,0,0,0,0,9,17,6,26,"Cap Te 1, Tu 1. Leaf 3 with funghi. Leaf 4 dry in the middle and with funghi"
3,6,2.4,3.5,water,7,Tu2,Te5,3,1,11,5,17,NA,NA,NA,NA,0,0,0,0,1,17,5,13,"Cap Te 1, Tu 1. Leaf 3 with funghi. Leaf 4 dry in the middle and with funghi"
3,6,2.4,3.5,water,7,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,65,6,50,"Cap Te 1, Tu 1. Leaf 3 with funghi. Leaf 4 dry in the middle and with funghi"
3,6,2.4,3.5,water,7,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,35,5,43,"Cap Te 1, Tu 1. Leaf 3 with funghi. Leaf 4 dry in the middle and with funghi"
3,6,2.4,3.5,water,8,Tu2,Te5,1,3,3,0,2,0,0,0,0,33,16,11,17,19,17,7,17,"Cap Te 3, Tu 2. Leaf 3 very dry and overexp"
3,6,2.4,3.5,water,8,Tu2,Te5,2,4,4,9,13,0,0,0,0,16,6,2,13,2,3,0,2,"Cap Te 3, Tu 2. Leaf 3 very dry and overexp"
3,6,2.4,3.5,water,8,Tu2,Te5,3,1,36,3,14,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,3,"Cap Te 3, Tu 2. Leaf 3 very dry and overexp"
3,6,2.4,3.5,water,8,Tu2,Te5,4,1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,11,8,2,6,"Cap Te 3, Tu 2. Leaf 3 very dry and overexp"
3,6,2.4,3.5,water,8,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,2,"Cap Te 3, Tu 2. Leaf 3 very dry and overexp"
3,6,2.4,3.5,water,9,Tu2,Te5,1,0,7,0,4,9,8,9,12,0,0,0,0,3,1,0,2,"Cap Te zero, Tu zero. Leaf 4 with funghi"
3,6,2.4,3.5,water,9,Tu2,Te5,2,1,11,0,7,6,0,10,5,0,0,0,0,6,15,9,18,"Cap Te zero, Tu zero. Leaf 4 with funghi"
3,6,2.4,3.5,water,9,Tu2,Te5,3,0,10,1,9,NA,NA,NA,NA,0,0,0,0,1,6,21,25,"Cap Te zero, Tu zero. Leaf 4 with funghi"
3,6,2.4,3.5,water,9,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,2,16,"Cap Te zero, Tu zero. Leaf 4 with funghi"
3,6,2.4,3.5,water,9,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,5,18,"Cap Te zero, Tu zero. Leaf 4 with funghi"
3,6,2.4,3.5,water,10,Tu2,Te5,1,0,1,0,1,17,0,5,3,17,42,6,26,6,32,2,13,"Cap Te zero, Tu 1"
3,6,2.4,3.5,water,10,Tu2,Te5,2,0,0,0,0,12,0,4,5,3,12,0,12,10,2,0,2,"Cap Te zero, Tu 1"
3,6,2.4,3.5,water,10,Tu2,Te5,3,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,1,"Cap Te zero, Tu 1"
3,6,2.4,3.5,water,10,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,2,2,"Cap Te zero, Tu 1"
3,6,2.4,3.5,water,10,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,5,2,4,"Cap Te zero, Tu 1"
3,6,3.5,2.4,water,6,Tu2,Te4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lid 3 Tu, 1 Te. All leaves extremely dry and wilted"
3,6,3.5,2.4,water,6,Tu2,Te4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lid 3 Tu, 1 Te. All leaves extremely dry and wilted"
3,6,3.5,2.4,water,6,Tu2,Te4,3,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"Lid 3 Tu, 1 Te. All leaves extremely dry and wilted"
3,6,3.5,2.4,water,6,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Lid 3 Tu, 1 Te. All leaves extremely dry and wilted"
3,6,3.5,2.4,water,6,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Lid 3 Tu, 1 Te. All leaves extremely dry and wilted"
3,6,3.5,2.4,water,7,Tu2,Te4,1,0,1,0,0,0,0,0,0,0,0,0,1,16,31,4,7,"Lid 8 Tu, 48 Te. Leaves very dry and wilted"
3,6,3.5,2.4,water,7,Tu2,Te4,2,1,14,9,11,0,0,0,0,0,0,0,0,17,17,13,10,"Lid 8 Tu, 48 Te. Leaves very dry and wilted"
3,6,3.5,2.4,water,7,Tu2,Te4,3,0,5,8,20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Lid 8 Tu, 48 Te. Leaves very dry and wilted"
3,6,3.5,2.4,water,7,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,73,0,53,"Lid 8 Tu, 48 Te. Leaves very dry and wilted"
3,6,3.5,2.4,water,7,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,64,1,7,"Lid 8 Tu, 48 Te. Leaves very dry and wilted"
3,6,3.5,2.4,water,8,Tu2,Te4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,8,Tu2,Te4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,8,Tu2,Te4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,8,Tu2,Te4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,8,Tu2,Te4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,9,Tu2,Te4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,9,Tu2,Te4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,9,Tu2,Te4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,9,Tu2,Te4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,9,Tu2,Te4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tudo zero
3,6,3.5,2.4,water,10,Tu2,Te4,1,0,0,0,0,0,0,0,0,0,2,10,0,13,20,0,0,"Cap 3 Te, 6 Tu"
3,6,3.5,2.4,water,10,Tu2,Te4,2,3,0,0,0,0,0,0,0,0,0,0,0,11,23,4,0,"Cap 3 Te, 6 Tu"
3,6,3.5,2.4,water,10,Tu2,Te4,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap 3 Te, 6 Tu"
3,6,3.5,2.4,water,10,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,3,17,"Cap 3 Te, 6 Tu"
3,6,3.5,2.4,water,10,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,0,1,"Cap 3 Te, 6 Tu"
3,6,2.4,3.5,water,6,Tu1,Te4,1,0,0,0,0,27,16,19,23,17,30,16,66,4,5,8,14,"Cap Te 0, Tu 0"
3,6,2.4,3.5,water,6,Tu1,Te4,2,8,10,4,1,3,18,7,12,1,11,3,5,12,20,3,11,"Cap Te 0, Tu 0"
3,6,2.4,3.5,water,6,Tu1,Te4,3,9,3,21,3,2,3,3,3,NA,NA,NA,NA,2,1,1,1,"Cap Te 0, Tu 0"
3,6,2.4,3.5,water,6,Tu1,Te4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,6,17,15,"Cap Te 0, Tu 0"
3,6,2.4,3.5,water,6,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,13,22,"Cap Te 0, Tu 0"
3,6,2.4,3.5,water,7,Tu1,Te4,1,5,86,2,40,25,30,16,27,0,0,0,0,5,46,5,55,"Cap Te 0, Tu 0. Leaf 4 full of funghi"
3,6,2.4,3.5,water,7,Tu1,Te4,2,5,16,3,24,0,19,0,8,0,0,0,0,3,16,9,47,"Cap Te 0, Tu 0. Leaf 4 full of funghi"
3,6,2.4,3.5,water,7,Tu1,Te4,3,5,18,0,18,NA,NA,NA,NA,NA,NA,NA,NA,26,21,9,31,"Cap Te 0, Tu 0. Leaf 4 full of funghi"
3,6,2.4,3.5,water,7,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,23,6,31,"Cap Te 0, Tu 0. Leaf 4 full of funghi"
3,6,2.4,3.5,water,7,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,18,"Cap Te 0, Tu 0. Leaf 4 full of funghi"
3,6,2.4,3.5,water,8,Tu1,Te4,1,5,20,0,5,21,5,6,14,9,43,3,8,2,9,6,12,"Cap Te 0, Tu 5"
3,6,2.4,3.5,water,8,Tu1,Te4,2,3,25,2,13,8,4,4,3,0,7,0,0,15,8,12,4,"Cap Te 0, Tu 5"
3,6,2.4,3.5,water,8,Tu1,Te4,3,0,3,1,8,NA,NA,NA,NA,NA,NA,NA,NA,3,2,8,3,"Cap Te 0, Tu 5"
3,6,2.4,3.5,water,8,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,7,3,"Cap Te 0, Tu 5"
3,6,2.4,3.5,water,8,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,13,9,"Cap Te 0, Tu 5"
3,6,2.4,3.5,water,9,Tu1,Te4,1,18,22,13,7,6,4,6,6,0,0,0,0,82,14,40,15,"Cap Te 9, Tu 30. Leaf 4 full of funghi"
3,6,2.4,3.5,water,9,Tu1,Te4,2,4,15,0,0,32,52,8,26,0,0,0,0,22,18,9,29,"Cap Te 9, Tu 30. Leaf 4 full of funghi"
3,6,2.4,3.5,water,9,Tu1,Te4,3,6,19,7,4,NA,NA,NA,NA,0,0,0,0,5,46,6,28,"Cap Te 9, Tu 30. Leaf 4 full of funghi"
3,6,2.4,3.5,water,9,Tu1,Te4,4,9,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,10,34,9,34,"Cap Te 9, Tu 30. Leaf 4 full of funghi"
3,6,2.4,3.5,water,9,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,20,9,13,"Cap Te 9, Tu 30. Leaf 4 full of funghi"
3,6,2.4,3.5,water,10,Tu1,Te4,1,0,22,0,13,3,1,4,3,0,0,0,0,25,5,6,26,"Cap Te 16, Tu 5. Leaf 4 full of funghi"
3,6,2.4,3.5,water,10,Tu1,Te4,2,8,50,4,46,0,21,0,42,0,0,0,0,10,43,5,21,"Cap Te 16, Tu 5. Leaf 4 full of funghi"
3,6,2.4,3.5,water,10,Tu1,Te4,3,8,20,1,8,3,5,5,18,NA,NA,NA,NA,16,25,3,13,"Cap Te 16, Tu 5. Leaf 4 full of funghi"
3,6,2.4,3.5,water,10,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,5,12,"Cap Te 16, Tu 5. Leaf 4 full of funghi"
3,6,2.4,3.5,water,10,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,45,5,17,"Cap Te 16, Tu 5. Leaf 4 full of funghi"
3,5,3.5,2.4,water,1,Tu2,Te5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lid: zero alive. All leaves dried
3,5,3.5,2.4,water,1,Tu2,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lid: zero alive. All leaves dried
3,5,3.5,2.4,water,1,Tu2,Te5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lid: zero alive. All leaves dried
3,5,3.5,2.4,water,1,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,Lid: zero alive. All leaves dried
3,5,3.5,2.4,water,1,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,Lid: zero alive. All leaves dried
3,5,3.5,2.4,water,2,Tu2,Te5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lid: 2 Te females. All leaves dried
