Block,Rep,Box,Leaf,Disk,Env,FocalSR,CompSR,Dens,Type,Focalfemale,FocalDead,FocalDrowned,FocalMissing,NumbDeadComp,TeFemales,TuFemales,Observations
2,2,1,4,8,Cd,4,NA,2,INTRA,Te,2,0,0,0,3,NA,NA
2,2,1,3,9,N,4,NA,4,INTRA,Te,0,0,0,0,51,NA,NA
2,2,1,4,10,N,4,NA,4,INTRA,Te,0,0,0,0,47,NA,NA
2,2,1,3,11,Cd,4,NA,4,INTRA,Te,NA,NA,NA,NA,NA,NA,plus 1 female
2,2,1,4,12,Cd,4,NA,4,INTRA,Te,0,0,0,0,10,NA,NA
2,2,1,3,13,N,4,NA,10,INTRA,Te,0,1,1,0,55,NA,NA
2,2,1,4,14,N,4,NA,10,INTRA,Te,0,0,0,0,63,NA,NA
2,2,1,3,15,Cd,4,NA,10,INTRA,Te,2,0,0,0,0,NA,NA
2,2,1,4,16,Cd,4,NA,10,INTRA,Te,2,0,0,0,7,NA,NA
2,2,2,3,1,N,4,NA,1,INTRA,Te,0,0,0,0,7,NA,NA
2,2,2,4,2,N,4,NA,1,INTRA,Te,1,0,0,0,0,NA,NA
2,2,2,3,3,Cd,4,NA,1,INTRA,Te,1,0,0,0,0,NA,NA
2,2,2,4,4,Cd,4,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,2,2,3,5,N,4,NA,2,INTRA,Te,0,0,0,0,9,NA,NA
2,2,2,4,6,N,4,NA,2,INTRA,Te,0,0,0,0,3,NA,NA
2,2,2,3,7,Cd,4,NA,2,INTRA,Te,2,0,0,0,0,NA,NA
2,2,2,4,8,Cd,4,NA,2,INTRA,Te,2,0,0,0,0,NA,NA
2,2,2,3,9,N,4,NA,4,INTRA,Te,0,0,0,0,32,NA,NA
2,2,2,4,10,N,4,NA,4,INTRA,Te,0,0,0,0,29,NA,NA
2,2,2,3,11,Cd,4,NA,4,INTRA,Te,1,0,0,0,3,NA,NA
2,2,2,4,12,Cd,4,NA,4,INTRA,Te,2,0,0,0,3,NA,NA
2,2,2,3,13,N,4,NA,10,INTRA,Te,0,0,0,0,82,NA,NA
2,2,2,4,14,N,4,NA,10,INTRA,Te,1,0,0,0,48,NA,NA
2,2,2,3,15,Cd,4,NA,10,INTRA,Te,9,0,0,0,3,NA,NA
2,2,2,4,16,Cd,4,NA,10,INTRA,Te,2,0,0,0,3,NA,NA
2,2,3,3,1,N,4,NA,1,INTRA,Te,0,0,0,0,12,NA,NA
2,2,3,4,2,N,4,NA,1,INTRA,Te,0,0,0,0,16,NA,NA
2,2,3,3,3,Cd,4,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,2,3,4,4,Cd,4,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,2,3,3,5,N,4,NA,2,INTRA,Te,0,0,0,0,7,NA,NA
2,2,3,4,6,N,4,NA,2,INTRA,Te,0,0,0,0,25,NA,NA
2,2,3,3,7,Cd,4,NA,2,INTRA,Te,0,0,0,0,0,NA,NA
2,2,3,4,8,Cd,4,NA,2,INTRA,Te,0,0,0,0,1,NA,NA
2,2,3,3,9,N,4,NA,4,INTRA,Te,0,0,0,0,22,NA,NA
2,2,3,4,10,N,4,NA,4,INTRA,Te,0,0,0,0,20,NA,NA
2,2,3,3,11,Cd,4,NA,4,INTRA,Te,0,1,0,0,7,NA,NA
2,2,3,4,12,Cd,4,NA,4,INTRA,Te,1,0,0,0,4,NA,NA
2,2,3,3,13,N,4,NA,10,INTRA,Te,1,0,0,0,63,NA,NA
2,2,3,4,14,N,4,NA,10,INTRA,Te,0,0,0,0,45,NA,NA
2,2,3,3,15,Cd,4,NA,10,INTRA,Te,7,1,0,0,1,NA,NA
2,2,3,4,16,Cd,4,NA,10,INTRA,Te,0,0,0,0,5,NA,NA
2,2,1,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,1,NA
2,2,1,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,4,NA
2,2,1,3,3,Cd,1,NA,1,INTRA,Tu,0,1,0,0,NA,0,NA
2,2,1,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,2,1,3,5,N,1,NA,2,INTRA,Tu,0,1,0,0,NA,0,NA
2,2,1,4,6,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,0,NA
2,2,1,3,7,Cd,1,NA,2,INTRA,Tu,0,0,1,0,NA,0,NA
2,2,1,4,8,Cd,1,NA,2,INTRA,Tu,0,0,0,0,NA,0,NA
2,2,1,3,9,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,9,NA
2,2,1,4,10,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,4,NA
2,2,1,3,11,Cd,1,NA,4,INTRA,Tu,3,1,0,0,NA,0,NA
2,2,1,4,12,Cd,1,NA,4,INTRA,Tu,1,0,0,0,NA,0,NA
2,2,1,3,13,N,1,NA,10,INTRA,Tu,0,0,0,0,NA,11,NA
2,2,1,4,14,N,1,NA,10,INTRA,Tu,0,0,0,0,NA,0,NA
2,2,1,3,15,Cd,1,NA,10,INTRA,Tu,4,1,0,0,NA,0,NA
2,2,1,4,16,Cd,1,NA,10,INTRA,Tu,2,1,0,0,NA,0,NA
2,2,2,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,3,NA
2,2,2,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
2,2,2,3,3,Cd,1,NA,1,INTRA,Tu,1,0,0,0,NA,0,NA
2,2,2,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,2,2,3,5,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,1,NA
2,2,2,4,6,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,0,NA
2,2,2,3,7,Cd,1,NA,2,INTRA,Tu,0,2,0,0,NA,0,NA
2,2,2,4,8,Cd,1,NA,2,INTRA,Tu,1,1,0,0,NA,0,NA
2,2,2,3,9,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,0,NA
2,2,2,4,10,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,1,NA
2,2,2,3,11,Cd,1,NA,4,INTRA,Tu,1,3,0,0,NA,0,NA
2,2,2,4,12,Cd,1,NA,4,INTRA,Tu,1,0,1,0,NA,0,NA
2,2,2,3,13,N,1,NA,10,INTRA,Tu,0,4,0,0,NA,0,NA
2,2,2,4,14,N,1,NA,10,INTRA,Tu,0,2,0,0,NA,7,NA
2,2,2,3,15,Cd,1,NA,10,INTRA,Tu,5,3,0,0,NA,0,NA
2,2,2,4,16,Cd,1,NA,10,INTRA,Tu,1,2,0,0,NA,0,NA
2,2,3,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
2,2,3,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,5,NA
2,2,3,3,3,Cd,1,NA,1,INTRA,Tu,0,1,0,0,NA,1,NA
2,2,3,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,2,3,3,5,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,4,NA
2,2,3,4,6,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,6,NA
2,2,3,3,7,Cd,1,NA,2,INTRA,Tu,0,1,0,0,NA,0,NA
2,2,3,4,8,Cd,1,NA,2,INTRA,Tu,0,0,0,0,NA,0,NA
2,2,3,3,9,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,7,NA
2,2,3,4,10,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,3,NA
2,2,3,3,11,Cd,1,NA,4,INTRA,Tu,1,0,1,0,NA,0,NA
2,2,3,4,12,Cd,1,NA,4,INTRA,Tu,1,1,0,0,NA,1,NA
2,2,3,3,13,N,1,NA,10,INTRA,Tu,0,0,0,0,NA,5,NA
2,2,3,4,14,N,1,NA,10,INTRA,Tu,1,2,0,0,NA,17,NA
2,2,3,3,15,Cd,1,NA,10,INTRA,Tu,6,3,0,0,NA,0,NA
2,2,3,4,16,Cd,1,NA,10,INTRA,Tu,1,0,0,0,NA,6,NA
2,3,1,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,18,NA,NA
2,3,1,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,13,NA,NA
2,3,1,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,4,NA,NA
2,3,1,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,1,NA,NA
2,3,1,3,5,N,5,NA,2,INTRA,Te,0,1,0,0,9,NA,NA
2,3,1,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,2,NA,NA
2,3,1,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,1,NA,NA
2,3,1,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,2,NA,NA
2,3,1,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,16,NA,NA
2,3,1,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,8,NA,NA
2,3,1,3,11,Cd,5,NA,4,INTRA,Te,1,0,0,0,1,NA,NA
2,3,1,4,12,Cd,5,NA,4,INTRA,Te,0,0,0,0,1,NA,NA
2,3,1,3,13,N,5,NA,10,INTRA,Te,0,0,0,0,8,NA,In relation with column TeQuiescentfemales: lots of dead juv (1Tus)
2,3,1,4,14,N,5,NA,10,INTRA,Te,NA,NA,NA,NA,NA,NA,In relation with column Focaldead: 11 mites
2,3,1,3,15,Cd,5,NA,10,INTRA,Te,1,0,0,0,2,NA,NA
2,3,1,4,16,Cd,5,NA,10,INTRA,Te,0,0,0,0,3,NA,NA
2,3,2,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,4,NA,NA
2,3,2,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,10,NA,NA
2,3,2,3,3,Cd,5,NA,1,INTRA,Te,1,0,0,0,0,NA,NA
2,3,2,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,3,2,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,18,NA,NA
2,3,2,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,12,NA,NA
2,3,2,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,7,NA,NA
2,3,2,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,2,NA,NA
2,3,2,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,3,NA,NA
2,3,2,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,39,NA,NA
2,3,2,3,11,Cd,5,NA,4,INTRA,Te,1,0,0,0,5,NA,NA
2,3,2,4,12,Cd,5,NA,4,INTRA,Te,2,0,0,0,5,NA,NA
2,3,2,3,13,N,5,NA,10,INTRA,Te,0,1,0,0,15,NA,NA
2,3,2,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,40,NA,NA
2,3,2,3,15,Cd,5,NA,10,INTRA,Te,0,0,0,0,7,NA,NA
2,3,2,4,16,Cd,5,NA,10,INTRA,Te,0,0,0,0,13,NA,NA
2,3,3,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,15,NA,NA
2,3,3,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,7,NA,NA
2,3,3,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,3,3,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,1,NA,NA
2,3,3,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,19,NA,NA
2,3,3,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,9,NA,NA
2,3,3,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,4,NA,NA
2,3,3,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,10,NA,NA
2,3,3,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,8,NA,NA
2,3,3,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,10,NA,NA
2,3,3,3,11,Cd,5,NA,4,INTRA,Te,0,0,0,0,2,NA,NA
2,3,3,4,12,Cd,5,NA,4,INTRA,Te,2,0,0,0,3,NA,NA
2,3,3,3,13,N,5,NA,10,INTRA,Te,0,0,0,0,27,NA,NA
2,3,3,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,25,NA,NA
2,3,3,3,15,Cd,5,NA,10,INTRA,Te,0,0,0,0,3,NA,NA
2,3,3,4,16,Cd,5,NA,10,INTRA,Te,1,0,0,0,1,NA,NA
2,3,1,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,1,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,1,3,3,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,1,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,1,3,5,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,1,4,6,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,3,NA
2,3,1,3,7,Cd,1,NA,2,INTRA,Tu,1,1,0,0,NA,0,NA
2,3,1,4,8,Cd,1,NA,2,INTRA,Tu,1,0,0,0,NA,1,NA
2,3,1,3,9,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,11,NA
2,3,1,4,10,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,9,NA
2,3,1,3,11,Cd,1,NA,4,INTRA,Tu,1,0,0,0,NA,1,NA
2,3,1,4,12,Cd,1,NA,4,INTRA,Tu,0,1,0,0,NA,0,NA
2,3,1,3,13,N,1,NA,10,INTRA,Tu,0,1,0,0,NA,3,NA
2,3,1,4,14,N,1,NA,10,INTRA,Tu,1,0,0,0,NA,9,NA
2,3,1,3,15,Cd,1,NA,10,INTRA,Tu,0,3,0,0,NA,2,NA
2,3,1,4,16,Cd,1,NA,10,INTRA,Tu,0,3,0,0,NA,1,NA
2,3,2,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,6,NA
2,3,2,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,2,3,3,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,2,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,2,3,5,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,10,NA
2,3,2,4,6,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,6,NA
2,3,2,3,7,Cd,1,NA,2,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,2,4,8,Cd,1,NA,2,INTRA,Tu,NA,NA,NA,NA,NA,NA,In relation with column Tefemales: 1 Te female 
2,3,2,3,9,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,3,NA
2,3,2,4,10,N,1,NA,4,INTRA,Tu,0,1,0,0,NA,7,NA
2,3,2,3,11,Cd,1,NA,4,INTRA,Tu,1,0,0,0,NA,0,NA
2,3,2,4,12,Cd,1,NA,4,INTRA,Tu,0,0,0,0,NA,1,NA
2,3,2,3,13,N,1,NA,10,INTRA,Tu,0,1,0,0,NA,2,lots of dead juv
2,3,2,4,14,N,1,NA,10,INTRA,Tu,1,0,0,0,NA,3,lots of dead juv
2,3,2,3,15,Cd,1,NA,10,INTRA,Tu,0,2,0,0,NA,0,NA
2,3,2,4,16,Cd,1,NA,10,INTRA,Tu,1,0,1,0,NA,0,NA
2,3,3,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,1,NA
2,3,3,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,3,3,3,Cd,1,NA,1,INTRA,Tu,1,0,0,0,NA,0,NA
2,3,3,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,3,3,5,N,1,NA,2,INTRA,Tu,0,1,0,0,NA,1,NA
2,3,3,4,6,N,1,NA,2,INTRA,Tu,0,1,0,0,NA,6,NA
2,3,3,3,7,Cd,1,NA,2,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,3,4,8,Cd,1,NA,2,INTRA,Tu,1,0,0,0,NA,3,NA
2,3,3,3,9,N,1,NA,4,INTRA,Tu,0,1,1,0,NA,2,NA
2,3,3,4,10,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,8,NA
2,3,3,3,11,Cd,1,NA,4,INTRA,Tu,0,1,0,0,NA,0,NA
2,3,3,4,12,Cd,1,NA,4,INTRA,Tu,0,2,0,0,NA,2,NA
2,3,3,3,13,N,1,NA,10,INTRA,Tu,0,0,0,0,NA,2,all dead juv
2,3,3,4,14,N,1,NA,10,INTRA,Tu,2,0,0,0,NA,3,NA
2,3,3,3,15,Cd,1,NA,10,INTRA,Tu,0,2,2,0,NA,1,NA
2,3,3,4,16,Cd,1,NA,10,INTRA,Tu,0,2,0,0,NA,2,NA
2,3,1,3,1,N,1,5,2,INTER,Tu,0,0,0,0,7,3,NA
2,3,1,4,2,N,1,5,2,INTER,Tu,0,0,0,0,13,5,NA
2,3,1,3,3,Cd,1,5,2,INTER,Tu,1,0,0,1,0,1,NA
2,3,1,4,4,Cd,1,5,2,INTER,Tu,0,0,0,1,1,0,NA
2,3,1,3,5,N,1,5,4,INTER,Tu,0,0,0,0,19,2,NA
2,3,1,4,6,N,1,5,4,INTER,Tu,0,0,0,0,15,1,NA
2,3,1,3,7,Cd,1,5,4,INTER,Tu,0,0,0,2,0,0,NA
2,3,1,4,8,Cd,1,5,4,INTER,Tu,1,0,0,0,14,2,NA
2,3,1,3,9,N,1,5,10,INTER,Tu,0,0,0,0,11,1,NA
2,3,1,4,10,N,1,5,10,INTER,Tu,0,0,0,0,48,1,NA
2,3,1,3,11,Cd,1,5,10,INTER,Tu,1,0,0,1,5,0,NA
2,3,1,4,12,Cd,1,5,10,INTER,Tu,1,0,0,1,0,1,NA
2,3,2,3,1,N,1,5,2,INTER,Tu,0,0,0,0,12,9,NA
2,3,2,4,2,N,1,5,2,INTER,Tu,0,0,0,0,10,8,NA
2,3,2,3,3,Cd,1,5,2,INTER,Tu,0,1,0,0,2,0,NA
2,3,2,4,4,Cd,1,5,2,INTER,Tu,0,0,0,0,0,0,NA
2,3,2,3,5,N,1,5,4,INTER,Tu,0,0,0,0,18,1,NA
2,3,2,4,6,N,1,5,4,INTER,Tu,1,0,0,0,9,2,NA
2,3,2,3,7,Cd,1,5,4,INTER,Tu,0,1,0,0,1,0,NA
2,3,2,4,8,Cd,1,5,4,INTER,Tu,0,0,0,0,10,1,NA
2,3,2,3,9,N,1,5,10,INTER,Tu,0,0,0,0,15,0,NA
2,3,2,4,10,N,1,5,10,INTER,Tu,0,0,0,0,69,1,NA
2,3,2,3,11,Cd,1,5,10,INTER,Tu,0,0,0,0,12,0,NA
2,3,2,4,12,Cd,1,5,10,INTER,Tu,0,0,0,0,11,0,NA
2,3,3,3,1,N,1,5,2,INTER,Tu,0,0,0,0,0,0,NA
2,3,3,4,2,N,1,5,2,INTER,Tu,0,0,0,0,7,5,NA
2,3,3,3,3,Cd,1,5,2,INTER,Tu,0,0,0,0,0,0,NA
2,3,3,4,4,Cd,1,5,2,INTER,Tu,0,0,0,0,3,0,NA
2,3,3,3,5,N,1,5,4,INTER,Tu,0,0,0,0,16,1,NA
2,3,3,4,6,N,1,5,4,INTER,Tu,0,0,0,0,23,0,NA
2,3,3,3,7,Cd,1,5,4,INTER,Tu,0,0,0,2,0,0,NA
2,3,3,4,8,Cd,1,5,4,INTER,Tu,0,0,0,0,7,0,NA
2,3,3,3,9,N,1,5,10,INTER,Tu,0,0,0,0,10,0,NA
2,3,3,4,10,N,1,5,10,INTER,Tu,0,0,0,0,4,0,NA
2,3,3,3,11,Cd,1,5,10,INTER,Tu,0,0,1,4,12,1,NA
2,3,3,4,12,Cd,1,5,10,INTER,Tu,0,0,0,0,13,0,NA
2,3,1,3,1,N,5,1,2,INTER,Te,0,0,0,0,2,0,NA
2,3,1,4,2,N,5,1,2,INTER,Te,0,0,0,0,3,1,NA
2,3,1,3,3,Cd,5,1,2,INTER,Te,0,0,0,1,0,0,NA
2,3,1,4,4,Cd,5,1,2,INTER,Te,0,0,0,1,1,0,NA
2,3,1,3,5,N,5,1,4,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 4 comp
2,3,1,4,6,N,5,1,4,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 5 comp
2,3,1,3,7,Cd,5,1,4,INTER,Te,0,0,0,2,0,0,NA
2,3,1,4,8,Cd,5,1,4,INTER,Te,0,0,0,1,4,2,NA
2,3,1,3,9,N,5,1,10,INTER,Te,0,0,0,0,2,5,NA
2,3,1,4,10,N,5,1,10,INTER,Te,0,0,0,1,10,2,NA
2,3,1,3,11,Cd,5,1,10,INTER,Te,0,0,0,4,0,1,NA
2,3,1,4,12,Cd,5,1,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 3 comp
2,3,2,3,1,N,5,1,2,INTER,Te,0,0,0,0,0,6,NA
2,3,2,4,2,N,5,1,2,INTER,Te,0,0,0,0,0,4,NA
2,3,2,3,3,Cd,5,1,2,INTER,Te,0,0,0,1,0,1,NA
2,3,2,4,4,Cd,5,1,2,INTER,Te,0,0,0,0,0,0,NA
2,3,2,3,5,N,5,1,4,INTER,Te,0,0,0,1,3,8,NA
2,3,2,4,6,N,5,1,4,INTER,Te,0,0,0,0,7,3,NA
2,3,2,3,7,Cd,5,1,4,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 2 comp
2,3,2,4,8,Cd,5,1,4,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomb: 5 comp
2,3,2,3,9,N,5,1,10,INTER,Te,0,0,0,0,2,1,lots of dead juv
2,3,2,4,10,N,5,1,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomb: 8 comp
2,3,2,3,11,Cd,5,1,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomb: 8 comp
2,3,2,4,12,Cd,5,1,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomb: 6 comp
2,3,3,3,1,N,5,1,2,INTER,Te,0,0,0,0,4,2,NA
2,3,3,4,2,N,5,1,2,INTER,Te,0,0,0,0,4,3,NA
2,3,3,3,3,Cd,5,1,2,INTER,Te,0,0,0,0,0,0,NA
2,3,3,4,4,Cd,5,1,2,INTER,Te,0,0,0,1,0,1,NA
2,3,3,3,5,N,5,1,4,INTER,Te,0,0,0,1,4,8,NA
2,3,3,4,6,N,5,1,4,INTER,Te,0,0,0,0,15,2,NA
2,3,3,3,7,Cd,5,1,4,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomb: 1 comp
2,3,3,4,8,Cd,5,1,4,INTER,Te,0,0,0,1,4,0,NA
2,3,3,3,9,N,5,1,10,INTER,Te,0,0,0,0,0,1,lots of dead juv
2,3,3,4,10,N,5,1,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomb: 7 comp
2,3,3,3,11,Cd,5,1,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomb: 8 comp
2,3,3,4,12,Cd,5,1,10,INTER,Te,0,0,0,1,0,0,NA
2,3,1,3,1,N,4,1,2,INTER,Te,0,0,0,0,10,1,NA
2,3,1,4,2,N,4,1,2,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 2 comp
2,3,1,3,3,Cd,4,1,2,INTER,Te,0,0,0,0,6,0,NA
2,3,1,4,4,Cd,4,1,2,INTER,Te,0,0,0,1,3,2,NA
2,3,1,3,5,N,4,1,4,INTER,Te,0,1,0,1,4,2,NA
2,3,1,4,6,N,4,1,4,INTER,Te,0,0,0,0,4,4,NA
2,3,1,3,7,Cd,4,1,4,INTER,Te,0,0,0,0,2,2,NA
2,3,1,4,8,Cd,4,1,4,INTER,Te,0,0,0,1,0,1,NA
2,3,1,3,9,N,4,1,10,INTER,Te,0,0,0,0,11,5,NA
2,3,1,4,10,N,4,1,10,INTER,Te,0,0,0,2,2,27,NA
2,3,1,3,11,Cd,4,1,10,INTER,Te,0,0,0,6,0,0,NA
2,3,1,4,12,Cd,4,1,10,INTER,Te,0,0,0,6,0,0,NA
2,3,2,3,1,N,4,1,2,INTER,Te,0,0,0,0,3,1,NA
2,3,2,4,2,N,4,1,2,INTER,Te,0,0,0,0,24,2,1 male
2,3,2,3,3,Cd,4,1,2,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 2 comp
2,3,2,4,4,Cd,4,1,2,INTER,Te,1,0,0,0,0,0,NA
2,3,2,3,5,N,4,1,4,INTER,Te,0,0,0,0,11,9,NA
2,3,2,4,6,N,4,1,4,INTER,Te,0,0,0,0,3,3,NA
2,3,2,3,7,Cd,4,1,4,INTER,Te,0,0,0,1,4,2,In relation with column Numbdeadcomp: 1 male
2,3,2,4,8,Cd,4,1,4,INTER,Te,0,0,0,0,5,1,NA
2,3,2,3,9,N,4,1,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 10 comp
2,3,2,4,10,N,4,1,10,INTER,Te,0,0,0,4,20,6,NA
2,3,2,3,11,Cd,4,1,10,INTER,Te,0,0,0,4,0,0,NA
2,3,2,4,12,Cd,4,1,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 5 comp
2,3,3,3,1,N,4,1,2,INTER,Te,0,0,0,0,10,2,NA
2,3,3,4,2,N,4,1,2,INTER,Te,0,0,0,0,13,2,NA
2,3,3,3,3,Cd,4,1,2,INTER,Te,0,0,0,0,2,0,NA
2,3,3,4,4,Cd,4,1,2,INTER,Te,0,0,0,0,1,2,NA
2,3,3,3,5,N,4,1,4,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 1 comp plus 1 male
2,3,3,4,6,N,4,1,4,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 1 comp plus 1 male
2,3,3,3,7,Cd,4,1,4,INTER,Te,0,0,0,1,1,0,NA
2,3,3,4,8,Cd,4,1,4,INTER,Te,0,0,0,0,0,0,NA
2,3,3,3,9,N,4,1,10,INTER,Te,0,0,0,1,1,13,NA
2,3,3,4,10,N,4,1,10,INTER,Te,0,0,0,2,4,11,NA
2,3,3,3,11,Cd,4,1,10,INTER,Te,0,0,0,3,6,0,NA
2,3,3,4,12,Cd,4,1,10,INTER,Te,0,0,0,3,0,1,NA
2,3,1,3,1,N,5,2,2,INTER,Te,0,0,0,0,5,1,NA
2,3,1,4,2,N,5,2,2,INTER,Te,0,0,0,0,9,8,NA
2,3,1,3,3,Cd,5,2,2,INTER,Te,0,0,0,0,1,3,NA
2,3,1,4,4,Cd,5,2,2,INTER,Te,0,0,0,0,0,1,NA
2,3,1,3,5,N,5,2,4,INTER,Te,0,0,0,0,11,16,NA
2,3,1,4,6,N,5,2,4,INTER,Te,0,0,0,0,9,10,NA
2,3,1,3,7,Cd,5,2,4,INTER,Te,1,0,0,1,1,1,NA
2,3,1,4,8,Cd,5,2,4,INTER,Te,0,0,0,0,2,0,NA
2,3,1,3,9,N,5,2,10,INTER,Te,0,0,0,0,0,1,NA
2,3,1,4,10,N,5,2,10,INTER,Te,0,0,1,0,10,5,NA
2,3,1,3,11,Cd,5,2,10,INTER,Te,0,0,0,4,1,1,NA
2,3,1,4,12,Cd,5,2,10,INTER,Te,0,0,0,1,2,2,NA
2,3,2,3,1,N,5,2,2,INTER,Te,0,0,0,0,5,2,NA
2,3,2,4,2,N,5,2,2,INTER,Te,0,0,0,1,7,3,NA
2,3,2,3,3,Cd,5,2,2,INTER,Te,0,0,0,0,0,0,NA
2,3,2,4,4,Cd,5,2,2,INTER,Te,0,0,0,0,0,0,NA
